COUNTRY_ID,country_name,district_name,GAUL_CODE,total_population_2016,coverage_untargeted_biased_2016,coverage_untargeted_unbiased_2016,coverage_targeted_2016,number_to_vaccinate_untargeted_biased_2016,number_to_vaccinate_untargeted_unbiased_2016,number_to_vaccinate_targeted_2016,coverage_untargeted_biased_1970,coverage_untargeted_biased_1980,coverage_untargeted_biased_1990,coverage_untargeted_biased_2000,coverage_untargeted_biased_2010,coverage_untargeted_unbiased_1970,coverage_untargeted_unbiased_1980,coverage_untargeted_unbiased_1990,coverage_untargeted_unbiased_2000,coverage_untargeted_unbiased_2010,coverage_targeted_1970,coverage_targeted_1980,coverage_targeted_1990,coverage_targeted_2000,coverage_targeted_2010
AGO,Angola,Cacolo,4310,58995.01767,0.360210242,0.360210242,0.360210242,25945,25945,25945,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Dala,4311,78388.90655,0.360210242,0.360210242,0.360210242,34475,34475,34475,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Muconda,4312,114418.8485,0.360210242,0.360210242,0.360210242,50320,50320,50320,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Saurimo,4313,190309.1185,0.360210242,0.360210242,0.360210242,83696,83696,83696,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Cacuso,4314,71356.81087,0.360210242,0.360210242,0.360210242,31382,31382,31382,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Calandula,4315,143580.6028,0.360210242,0.360210242,0.360210242,63145,63145,63145,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Cambundi-catembo,4316,35325.67576,0.360210242,0.360210242,0.360210242,15536,15536,15536,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Cangandala,4317,23011.82292,0.360210242,0.360210242,0.360210242,10120,10120,10120,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Caombo,4318,38716.37283,0.360210242,0.360210242,0.360210242,17027,17027,17027,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Kiwaba N'zogi,4319,34433.59993,0.360210242,0.360210242,0.360210242,15144,15144,15144,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Kunda Dia-baze,4320,22002.87835,0.360210242,0.360210242,0.360210242,9677,9677,9677,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Luquembo,4321,23323.83662,0.360210242,0.360210242,0.360210242,10258,10258,10258,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Malanje,4322,307559.732,0.360210242,0.360210242,0.360210242,135262,135262,135262,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Marimba,4323,22193.53935,0.360210242,0.360210242,0.360210242,9760,9760,9760,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Massango,4324,29568.65441,0.360210242,0.360210242,0.360210242,13004,13004,13004,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Mucari,4325,19311.32611,0.360210242,0.360210242,0.360210242,8493,8493,8493,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Quela,4326,56461.16116,0.360210242,0.360210242,0.360210242,24831,24831,24831,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Quirima,4327,25894.84559,0.360210242,0.360210242,0.360210242,11388,11388,11388,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Alto Zambeze,4328,33970.04909,0.360210242,0.360210242,0.360210242,14940,14940,14940,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Camanongue,4329,30155.97047,0.360210242,0.360210242,0.360210242,13262,13262,13262,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Kameia Lumege,4330,66547.5517,0.360210242,0.360210242,0.360210242,29267,29267,29267,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Leua,4331,50572.31689,0.360210242,0.360210242,0.360210242,22241,22241,22241,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Luacano,4332,49721.8086,0.360210242,0.360210242,0.360210242,21867,21867,21867,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Luau,4333,51325.71789,0.360210242,0.360210242,0.360210242,22573,22573,22573,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Luchazes,4334,40711.04595,0.360210242,0.360210242,0.360210242,17904,17904,17904,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Luena (moxico),4335,298284.7645,0.360210242,0.360210242,0.360210242,131183,131183,131183,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Lumbala N'guimbo,4336,6189.643398,0.360210242,0.360210242,0.360210242,2722,2722,2722,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Bibala,4337,68500.17688,0.360210242,0.360210242,0.360210242,30126,30126,30126,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Camacuio,4338,54395.09495,0.360210242,0.360210242,0.360210242,23922,23922,23922,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Namibe,4339,235847.2307,0.360210242,0.360210242,0.360210242,103723,103723,103723,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Tombua,4340,47142.19105,0.360210242,0.360210242,0.360210242,20733,20733,20733,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Virei,4341,11263.12096,0.360210242,0.360210242,0.360210242,4953,4953,4953,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Alto Cauale,4342,49020.82224,0.674280323,0.77834194,0.876367058,6163,1062,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Ambuila,4343,8913.777764,0.674280323,0.77834194,0.876367058,1121,193,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Bembe,4344,23768.70566,0.674280323,0.77834194,0.876367058,2988,515,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Buengas,4345,35677.30389,0.674280323,0.77834194,0.876367058,4485,773,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Bungo,4346,21657.82695,0.674280323,0.77834194,0.876367058,2723,469,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Damba,4347,61255.97918,0.674280323,0.77834194,0.876367058,7701,1327,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Maquela Do Zombo,4348,119850.7915,0.674280323,0.77834194,0.876367058,15068,2596,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Mucaba,4349,25674.527,0.674280323,0.77834194,0.876367058,3228,556,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Negage,4350,105639.2287,0.674280323,0.77834194,0.876367058,13281,2288,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Puri,4351,247665.5472,0.674280323,0.77834194,0.876367058,31136,5364,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Quimbele,4352,73936.5159,0.674280323,0.77834194,0.876367058,9295,1601,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Quitexe,4353,13899.70697,0.674280323,0.77834194,0.876367058,1747,301,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Santa Cruz,4354,36588.29224,0.674280323,0.77834194,0.876367058,4600,792,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Sanza Pombo,4355,7087.065948,0.674280323,0.77834194,0.876367058,891,153,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Songo,4356,226780.978,0.674280323,0.77834194,0.876367058,28511,4912,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Songo/mucaba,4357,36903.68756,0.674280323,0.77834194,0.876367058,4640,799,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Uige,4358,142884.4715,0.674280323,0.77834194,0.876367058,17963,3095,0,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Cuimba,4359,35084.34748,0.360210242,0.360210242,0.360210242,15430,15430,15430,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,M'banza Congo,4360,104935.0176,0.360210242,0.360210242,0.360210242,46149,46149,46149,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,N'zeto,4361,55945.79278,0.360210242,0.360210242,0.360210242,24604,24604,24604,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Noqui,4362,59565.78541,0.360210242,0.360210242,0.360210242,26196,26196,26196,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Soyo,4363,149094.975,0.360210242,0.360210242,0.360210242,65570,65570,65570,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
AGO,Angola,Tomboco,4364,52014.09913,0.360210242,0.360210242,0.360210242,22875,22875,22875,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261,0,0,0,0.113731022,0.264333261
ARG,Argentina,Bermejo,4531,26860.92026,0,0,0,21489,21489,21489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Beron De Astrada,4595,3155.153392,0.670287713,0.675611864,0.680908215,409,392,376,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Capital,4596,363379.5356,0.670287713,0.675611864,0.680908215,47135,45200,43276,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Ganeral Paz,4601,15043.26632,0.670287713,0.675611864,0.680908215,1951,1871,1792,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,General Alvear,4602,8432.857197,0.670287713,0.675611864,0.680908215,1094,1049,1004,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Itati,4604,8527.027066,0.670287713,0.675611864,0.680908215,1106,1061,1015,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Ituzaingo,4605,36629.13913,0.670287713,0.675611864,0.680908215,4751,4556,4362,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Mburucuy,4607,9458.209563,0.670287713,0.675611864,0.680908215,1227,1176,1126,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Paso De Los Libres,4610,51951.51183,0.670287713,0.675611864,0.680908215,6739,6462,6187,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,San Cosme,4612,20384.92082,0.670287713,0.675611864,0.680908215,2644,2536,2428,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,San Luis Del Palmar,4613,20850.1298,0.670287713,0.675611864,0.680908215,2705,2594,2483,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,San Martin,4614,15312.41103,0.670287713,0.675611864,0.680908215,1986,1905,1824,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,San Miguel,4615,10769.59484,0.670287713,0.675611864,0.680908215,1397,1340,1283,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Santo Tome,4617,69643.16226,0.670287713,0.675611864,0.680908215,9034,8663,8294,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Bermejo,4636,15632.65508,0,0,0,12506,12506,12506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Formosa,4637,253714.9336,0,0,0,202972,202972,202972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Laishi,4638,19528.29836,0,0,0,15623,15623,15623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Matacos,4639,16164.68153,0,0,0,12932,12932,12932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Patino,4640,75652.65646,0,0,0,60522,60522,60522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Pilagas,4641,18563.84837,0,0,0,14851,14851,14851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Pilcomayo,4642,94696.29822,0,0,0,75757,75757,75757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Pirane,4643,65831.4271,0,0,0,52665,52665,52665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Ramon Lista,4644,15898.42899,0,0,0,12719,12719,12719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,El Carmen,4647,101916.7115,0,0,0,81533,81533,81533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Ledesma,4649,85001.8912,0,0,0,68002,68002,68002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Palpala,4650,52396.3276,0,0,0,41917,41917,41917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,San Pedro,4653,79362.82171,0,0,0,63490,63490,63490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Santa Barbara,4654,20015.66865,0,0,0,16013,16013,16013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Valle Grande,4659,5473.893658,0,0,0,4379,4379,4379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,25 De Mayo,4719,28711.40722,0.670287713,0.675611864,0.680908215,3724,3571,3419,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Apostoles,4720,47716.03831,0.670287713,0.675611864,0.680908215,6189,5935,5683,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Cainguas,4721,58537.3929,0.670287713,0.675611864,0.680908215,7593,7281,6971,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Candelaria,4722,33007.52941,0.670287713,0.675611864,0.680908215,4281,4106,3931,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Capital,4723,356466.3038,0.670287713,0.675611864,0.680908215,46238,44340,42452,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Concepcion,4724,10161.86793,0.670287713,0.675611864,0.680908215,1318,1264,1210,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Eldorado,4725,86557.42796,0.670287713,0.675611864,0.680908215,11228,10767,10308,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,General Manuel Belgrano,4726,79007.87819,0.670287713,0.675611864,0.680908215,10248,9828,9409,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Guarani,4727,75789.61447,0.670287713,0.675611864,0.680908215,9831,9427,9026,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Iguazu,4728,94967.4099,0.670287713,0.675611864,0.680908215,12318,11813,11310,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Leandro N. Alem,4729,49166.91626,0.670287713,0.675611864,0.680908215,6378,6116,5855,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Libertador General San Ma,4730,51121.39641,0.670287713,0.675611864,0.680908215,6631,6359,6088,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Montecarlo,4731,39994.64711,0.670287713,0.675611864,0.680908215,5188,4975,4763,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Obera,4732,116890.0911,0.670287713,0.675611864,0.680908215,15162,14540,13921,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,San Ignacio,4733,61281.93468,0.670287713,0.675611864,0.680908215,7949,7623,7298,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,San Javier,4734,22802.87697,0.670287713,0.675611864,0.680908215,2958,2836,2716,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,San Pedro,4735,37671.6821,0.670287713,0.675611864,0.680908215,4886,4686,4486,0,0,0,0,0.661335697,0,0,0,0,0.666958855,0,0,0,0,0.67256989
ARG,Argentina,Anta,4765,63725.87308,0,0,0,50981,50981,50981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,General Jose De San Marti,4773,173302.8384,0,0,0,138642,138642,138642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Oran,4781,152041.1516,0,0,0,121633,121633,121633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ARG,Argentina,Rivadavia,4783,36358.22007,0,0,0,29087,29087,29087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Bubanza,40559,113653.1147,0,0,0,90922,90922,90922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Mpanda,40561,77644.48029,0,0,0,62116,62116,62116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Musigati,40562,115631.3456,0,0,0,92505,92505,92505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Rugazi,40563,81445.0973,0,0,0,65156,65156,65156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Administrative unit not available,40564,2600.376469,0,0,0,2080,2080,2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Buterere,40565,42056.73742,0,0,0,33645,33645,33645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Buyenzi,40566,43675.95532,0,0,0,34941,34941,34941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Bwiza,40567,56151.04628,0,0,0,44921,44921,44921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Cibitoke,40568,52967.02071,0,0,0,42374,42374,42374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Gihosha,40569,100417.8061,0,0,0,80334,80334,80334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Kamenge,40570,75280.74663,0,0,0,60225,60225,60225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Kanyosha,40571,115836.5636,0,0,0,92669,92669,92669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Kinama,40572,83914.41277,0,0,0,67132,67132,67132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Kinindo,40573,28671.12042,0,0,0,22937,22937,22937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Musaga,40574,72206.11426,0,0,0,57765,57765,57765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Ngagara,40575,56042.88211,0,0,0,44834,44834,44834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Nyakabiga,40576,33807.46168,0,0,0,27046,27046,27046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Rohero,40577,57595.06916,0,0,0,46076,46076,46076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Administrative unit not available,40578,4233.630655,0,0,0,3387,3387,3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Administrative unit not available,40579,3435.949348,0,0,0,2749,2749,2749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Bugarama,40580,37358.40307,0,0,0,29887,29887,29887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Isare,40581,112156.0669,0,0,0,89725,89725,89725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Kabezi,40582,64839.97769,0,0,0,51872,51872,51872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Mubimbi,40584,54562.55955,0,0,0,43650,43650,43650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Muhuta,40586,81927.61421,0,0,0,65542,65542,65542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Mutimbuzi,40589,92413.97768,0,0,0,73931,73931,73931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Administrative unit not available,40590,6967.659089,0,0,0,5574,5574,5574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Burambi,40591,77066.55475,0,0,0,61653,61653,61653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Bururi,40592,116573.3943,0,0,0,93259,93259,93259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Buyengero,40593,78310.83992,0,0,0,62649,62649,62649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Matana,40594,59295.84568,0,0,0,47437,47437,47437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Mugamba,40595,82415.56956,0,0,0,65932,65932,65932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Rumonge,40596,189650.5025,0,0,0,151720,151720,151720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Rutovu,40597,63160.16504,0,0,0,50528,50528,50528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Songa,40598,73398.56522,0,0,0,58719,58719,58719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Vyanda,40599,41198.61123,0,0,0,32959,32959,32959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Cankuzo,40600,68504.91564,0,0,0,54804,54804,54804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Cendajuru,40601,44724.14795,0,0,0,35779,35779,35779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Gisagara,40602,75223.79479,0,0,0,60179,60179,60179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Kigamba,40603,53892.49011,0,0,0,43114,43114,43114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Mishiha,40604,60815.758,0,0,0,48653,48653,48653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Buganda,40605,92818.85943,0,0,0,74255,74255,74255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Bukinanvana,40606,103816.8156,0,0,0,83053,83053,83053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Mabayi,40607,93105.73423,0,0,0,74485,74485,74485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Mugina,40608,115557.3602,0,0,0,92446,92446,92446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Murwi,40609,113383.4962,0,0,0,90707,90707,90707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Rugombo,40610,102766.3633,0,0,0,82213,82213,82213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Bugendana,40611,147292.0503,0,0,0,117834,117834,117834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Bukirasazi,40612,42339.62372,0,0,0,33872,33872,33872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Buraza,40613,66263.88335,0,0,0,53011,53011,53011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Giheta,40614,99962.47584,0,0,0,79970,79970,79970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Gishubi,40615,79883.96953,0,0,0,63907,63907,63907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Gitega,40616,223341.4208,0,0,0,178673,178673,178673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BDI,Burundi,Itaba,40617,73020.85753,0,0,0,58417,58417,58417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
