location_id,year_id,GBD_mean,JRF_admin,bias_term
IND_43902,1982,0.7328409,NA,NA
IND_43902,1983,0.73888785,NA,NA
IND_43902,1984,0.74501884,NA,NA
IND_43902,1985,0.75123692,NA,NA
IND_43902,1986,0.75771612,NA,NA
IND_43902,1987,0.76438588,NA,NA
IND_43902,1988,0.77136439,NA,NA
IND_43902,1989,0.77859706,NA,NA
IND_43902,1990,0.78604174,NA,NA
IND_43902,1991,0.79349852,NA,NA
IND_43902,1992,0.80121446,NA,NA
IND_43902,1993,0.80894136,NA,NA
IND_43902,1994,0.81670266,NA,NA
IND_43902,1995,0.8244862,NA,NA
IND_43902,1996,0.83176404,NA,NA
IND_43902,1997,0.83865768,NA,NA
IND_43902,1998,0.84456009,NA,NA
IND_43902,1999,0.84930843,NA,NA
IND_43902,2000,0.85341895,NA,NA
IND_43902,2001,0.85366678,NA,NA
IND_43902,2002,0.85425651,NA,NA
IND_43902,2003,0.85510164,NA,NA
IND_43902,2004,0.85543293,NA,NA
IND_43902,2005,0.85860819,NA,NA
IND_43902,2006,0.86031771,NA,NA
IND_43902,2007,0.85894537,NA,NA
IND_43902,2008,0.85372055,NA,NA
IND_43902,2009,0.84701008,NA,NA
IND_43902,2010,0.83960664,NA,NA
IND_43902,2011,0.83189058,NA,NA
IND_43902,2012,0.82419807,NA,NA
IND_43902,2013,0.8170228,NA,NA
IND_43902,2014,0.8211754,NA,NA
IND_43902,2015,0.82655162,NA,NA
IND_43903,1980,0.57385522,NA,NA
IND_43903,1981,0.58271694,NA,NA
IND_43903,1982,0.59145683,NA,NA
IND_43903,1983,0.59960502,NA,NA
IND_43903,1984,0.60726935,NA,NA
IND_43903,1985,0.61427462,NA,NA
IND_43903,1986,0.62071788,NA,NA
IND_43903,1987,0.62655139,NA,NA
IND_43903,1988,0.63230157,NA,NA
IND_43903,1989,0.63705134,NA,NA
IND_43903,1990,0.64153898,NA,NA
IND_43903,1991,0.64586705,NA,NA
IND_43903,1992,0.65294993,NA,NA
IND_43903,1993,0.65969396,NA,NA
IND_43903,1994,0.66475701,NA,NA
IND_43903,1995,0.65563875,NA,NA
IND_43903,1996,0.64393991,NA,NA
IND_43903,1997,0.62993026,NA,NA
IND_43903,1998,0.62058705,NA,NA
IND_43903,1999,0.62142348,NA,NA
IND_43903,2000,0.62706119,NA,NA
IND_43903,2001,0.64284909,NA,NA
IND_43903,2002,0.66855747,NA,NA
IND_43903,2003,0.69531751,NA,NA
IND_43903,2004,0.72169811,NA,NA
IND_43903,2005,0.74472523,NA,NA
IND_43903,2006,0.76479453,NA,NA
IND_43903,2007,0.7820558,NA,NA
IND_43903,2008,0.79552919,NA,NA
IND_43903,2009,0.80679578,NA,NA
IND_43903,2010,0.81720918,NA,NA
IND_43903,2011,0.8271057,NA,NA
IND_43903,2012,0.83628845,NA,NA
IND_43903,2013,0.84508741,NA,NA
IND_43903,2014,0.85406232,NA,NA
IND_43903,2015,0.86280745,NA,NA
IND_43904,1980,0.3591091,NA,NA
IND_43904,1981,0.36719325,NA,NA
IND_43904,1982,0.37674671,NA,NA
IND_43904,1983,0.38748512,NA,NA
IND_43904,1984,0.39966822,NA,NA
IND_43904,1985,0.41362789,NA,NA
IND_43904,1986,0.42953467,NA,NA
IND_43904,1987,0.44742569,NA,NA
IND_43904,1988,0.46784642,NA,NA
IND_43904,1989,0.49060175,NA,NA
IND_43904,1990,0.51492751,NA,NA
IND_43904,1991,0.54260105,NA,NA
IND_43904,1992,0.56985652,NA,NA
IND_43904,1993,0.59437853,NA,NA
IND_43904,1994,0.61414731,NA,NA
IND_43904,1995,0.62115443,NA,NA
IND_43904,1996,0.62133044,NA,NA
IND_43904,1997,0.61023265,NA,NA
IND_43904,1998,0.58779806,NA,NA
IND_43904,1999,0.55860776,NA,NA
IND_43904,2000,0.53062141,NA,NA
IND_43904,2001,0.50600213,NA,NA
IND_43904,2002,0.48668501,NA,NA
IND_43904,2003,0.47640046,NA,NA
IND_43904,2004,0.47584274,NA,NA
IND_43904,2005,0.48691639,NA,NA
IND_43904,2006,0.51216257,NA,NA
IND_43904,2007,0.54760128,NA,NA
IND_43904,2008,0.58967972,NA,NA
IND_43904,2009,0.63304454,NA,NA
IND_43904,2010,0.6750682,NA,NA
IND_43904,2011,0.7106539,NA,NA
IND_43904,2012,0.73887748,NA,NA
IND_43904,2013,0.76241797,NA,NA
IND_43904,2014,0.78212595,NA,NA
IND_43904,2015,0.79826105,NA,NA
IND_43905,1980,0.50809157,NA,NA
IND_43905,1981,0.51636046,NA,NA
IND_43905,1982,0.52459615,NA,NA
IND_43905,1983,0.53287721,NA,NA
IND_43905,1984,0.54115349,NA,NA
IND_43905,1985,0.54941267,NA,NA
IND_43905,1986,0.5578599,NA,NA
IND_43905,1987,0.56638336,NA,NA
IND_43905,1988,0.57512903,NA,NA
IND_43905,1989,0.58401799,NA,NA
IND_43905,1990,0.59299922,NA,NA
IND_43905,1991,0.60181236,NA,NA
IND_43905,1992,0.61088747,NA,NA
IND_43905,1993,0.61994374,NA,NA
IND_43905,1994,0.62945408,NA,NA
IND_43905,1995,0.63893563,NA,NA
IND_43905,1996,0.64772123,NA,NA
IND_43905,1997,0.65649784,NA,NA
IND_43905,1998,0.66764247,NA,NA
IND_43905,1999,0.68104696,NA,NA
IND_43905,2000,0.69459003,NA,NA
IND_43905,2001,0.7094999,NA,NA
IND_43905,2002,0.72508651,NA,NA
IND_43905,2003,0.74457556,NA,NA
IND_43905,2004,0.7649821,NA,NA
IND_43905,2005,0.7843976,NA,NA
IND_43905,2006,0.80460876,NA,NA
IND_43905,2007,0.82429093,NA,NA
IND_43905,2008,0.84129643,NA,NA
IND_43905,2009,0.85796964,NA,NA
IND_43905,2010,0.87169105,NA,NA
IND_43905,2011,0.88279551,NA,NA
IND_43905,2012,0.89139754,NA,NA
IND_43905,2013,0.89866316,NA,NA
IND_43905,2014,0.90508568,NA,NA
IND_43905,2015,0.91064268,NA,NA
IND_43906,1980,0.5391075,NA,NA
IND_43906,1981,0.54316843,NA,NA
IND_43906,1982,0.54810673,NA,NA
IND_43906,1983,0.55417299,NA,NA
IND_43906,1984,0.56162035,NA,NA
IND_43906,1985,0.57022852,NA,NA
IND_43906,1986,0.58061254,NA,NA
IND_43906,1987,0.59342426,NA,NA
IND_43906,1988,0.60828185,NA,NA
IND_43906,1989,0.62570447,NA,NA
IND_43906,1990,0.64946258,NA,NA
IND_43906,1991,0.67932111,NA,NA
IND_43906,1992,0.71414673,NA,NA
IND_43906,1993,0.74659997,NA,NA
IND_43906,1994,0.77487713,NA,NA
IND_43906,1995,0.79610425,NA,NA
IND_43906,1996,0.81239414,NA,NA
IND_43906,1997,0.82316911,NA,NA
IND_43906,1998,0.82835579,NA,NA
IND_43906,1999,0.83038521,NA,NA
IND_43906,2000,0.83112013,NA,NA
IND_43906,2001,0.83117056,NA,NA
IND_43906,2002,0.82939112,NA,NA
IND_43906,2003,0.82821572,NA,NA
IND_43906,2004,0.82713181,NA,NA
IND_43906,2005,0.82910818,NA,NA
IND_43906,2006,0.83249432,NA,NA
IND_43906,2007,0.83550328,NA,NA
IND_43906,2008,0.83779782,NA,NA
IND_43906,2009,0.84321135,NA,NA
IND_43906,2010,0.84973377,NA,NA
IND_43906,2011,0.85707736,NA,NA
IND_43906,2012,0.86484081,NA,NA
IND_43906,2013,0.87274885,NA,NA
IND_43906,2014,0.88049948,NA,NA
IND_43906,2015,0.88801676,NA,NA
IND_43908,1980,0.48484522,NA,NA
IND_43908,1981,0.48494822,NA,NA
IND_43908,1982,0.4866024,NA,NA
IND_43908,1983,0.49051368,NA,NA
IND_43908,1984,0.49652711,NA,NA
IND_43908,1985,0.50540578,NA,NA
IND_43908,1986,0.51744384,NA,NA
IND_43908,1987,0.53349608,NA,NA
IND_43908,1988,0.55406821,NA,NA
IND_43908,1989,0.57860583,NA,NA
IND_43908,1990,0.61208963,NA,NA
IND_43908,1991,0.64950782,NA,NA
IND_43908,1992,0.68945014,NA,NA
IND_43908,1993,0.72650748,NA,NA
IND_43908,1994,0.75816643,NA,NA
IND_43908,1995,0.77981681,NA,NA
IND_43908,1996,0.79557496,NA,NA
IND_43908,1997,0.80088872,NA,NA
IND_43908,1998,0.79720038,NA,NA
IND_43908,1999,0.78769886,NA,NA
IND_43908,2000,0.77790457,NA,NA
IND_43908,2001,0.7673133,NA,NA
IND_43908,2002,0.75652242,NA,NA
IND_43908,2003,0.75124931,NA,NA
IND_43908,2004,0.75164074,NA,NA
IND_43908,2005,0.75835145,NA,NA
IND_43908,2006,0.77052635,NA,NA
IND_43908,2007,0.78302103,NA,NA
IND_43908,2008,0.79441786,NA,NA
IND_43908,2009,0.80194312,NA,NA
IND_43908,2010,0.80829328,NA,NA
IND_43908,2011,0.81297553,NA,NA
IND_43908,2012,0.81661052,NA,NA
IND_43908,2013,0.81968701,NA,NA
IND_43908,2014,0.82456821,NA,NA
IND_43908,2015,0.82923317,NA,NA
IND_43909,1980,0.23757166,NA,NA
IND_43909,1981,0.24277472,NA,NA
IND_43909,1982,0.24888363,NA,NA
IND_43909,1983,0.25577056,NA,NA
IND_43909,1984,0.2637729,NA,NA
IND_43909,1985,0.27314961,NA,NA
IND_43909,1986,0.28378257,NA,NA
IND_43909,1987,0.29536074,NA,NA
IND_43909,1988,0.30850014,NA,NA
IND_43909,1989,0.32285103,NA,NA
IND_43909,1990,0.3404153,NA,NA
IND_43909,1991,0.35803321,NA,NA
IND_43909,1992,0.37541237,NA,NA
IND_43909,1993,0.39205998,NA,NA
IND_43909,1994,0.40635869,NA,NA
IND_43909,1995,0.41502854,NA,NA
IND_43909,1996,0.41934037,NA,NA
IND_43909,1997,0.41349354,NA,NA
IND_43909,1998,0.40532529,NA,NA
IND_43909,1999,0.4006069,NA,NA
IND_43909,2000,0.39872056,NA,NA
IND_43909,2001,0.40267456,NA,NA
IND_43909,2002,0.41253856,NA,NA
IND_43909,2003,0.43482801,NA,NA
IND_43909,2004,0.46523771,NA,NA
IND_43909,2005,0.49651507,NA,NA
IND_43909,2006,0.52570766,NA,NA
IND_43909,2007,0.55030966,NA,NA
IND_43909,2008,0.56988752,NA,NA
IND_43909,2009,0.59209889,NA,NA
IND_43909,2010,0.61289805,NA,NA
IND_43909,2011,0.63203984,NA,NA
IND_43909,2012,0.64913273,NA,NA
IND_43909,2013,0.66430265,NA,NA
IND_43909,2014,0.67447257,NA,NA
IND_43909,2015,0.68271607,NA,NA
IND_43910,1980,0.16253376,NA,NA
IND_43910,1981,0.16451114,NA,NA
IND_43910,1982,0.16820838,NA,NA
IND_43910,1983,0.17411152,NA,NA
IND_43910,1984,0.1827964,NA,NA
IND_43910,1985,0.19468325,NA,NA
IND_43910,1986,0.21065915,NA,NA
IND_43910,1987,0.23180233,NA,NA
IND_43910,1988,0.25913158,NA,NA
IND_43910,1989,0.29431063,NA,NA
IND_43910,1990,0.34068742,NA,NA
IND_43910,1991,0.39780492,NA,NA
IND_43910,1992,0.46365294,NA,NA
IND_43910,1993,0.5256744,NA,NA
IND_43910,1994,0.57526588,NA,NA
IND_43910,1995,0.59941155,NA,NA
IND_43910,1996,0.60542858,NA,NA
IND_43910,1997,0.59082997,NA,NA
IND_43910,1998,0.56125158,NA,NA
IND_43910,1999,0.52591366,NA,NA
IND_43910,2000,0.4948054,NA,NA
IND_43910,2001,0.47601393,NA,NA
IND_43910,2002,0.47761229,NA,NA
IND_43910,2003,0.50373834,NA,NA
IND_43910,2004,0.54765588,NA,NA
IND_43910,2005,0.60058153,NA,NA
IND_43910,2006,0.651393,NA,NA
IND_43910,2007,0.69152367,NA,NA
IND_43910,2008,0.71999687,NA,NA
IND_43910,2009,0.74077439,NA,NA
IND_43910,2010,0.75636691,NA,NA
IND_43910,2011,0.7676726,NA,NA
IND_43910,2012,0.77497143,NA,NA
IND_43910,2013,0.7806139,NA,NA
IND_43910,2014,0.78519922,NA,NA
IND_43910,2015,0.78877336,NA,NA
IND_43911,1980,0.2093123,NA,NA
IND_43911,1981,0.21112236,NA,NA
IND_43911,1982,0.21310925,NA,NA
IND_43911,1983,0.21520379,NA,NA
IND_43911,1984,0.21770963,NA,NA
IND_43911,1985,0.22024487,NA,NA
IND_43911,1986,0.22307289,NA,NA
IND_43911,1987,0.22580881,NA,NA
IND_43911,1988,0.22895122,NA,NA
IND_43911,1989,0.23202795,NA,NA
IND_43911,1990,0.23545502,NA,NA
IND_43911,1991,0.23852067,NA,NA
IND_43911,1992,0.24120942,NA,NA
IND_43911,1993,0.2432549,NA,NA
IND_43911,1994,0.24548624,NA,NA
IND_43911,1995,0.24661246,NA,NA
IND_43911,1996,0.25173369,NA,NA
IND_43911,1997,0.25699207,NA,NA
IND_43911,1998,0.26699531,NA,NA
IND_43911,1999,0.28513727,NA,NA
IND_43911,2000,0.30925027,NA,NA
IND_43911,2001,0.33762148,NA,NA
IND_43911,2002,0.3717294,NA,NA
IND_43911,2003,0.41185129,NA,NA
IND_43911,2004,0.45769155,NA,NA
IND_43911,2005,0.50806886,NA,NA
IND_43911,2006,0.5618211,NA,NA
IND_43911,2007,0.61437631,NA,NA
IND_43911,2008,0.66380274,NA,NA
IND_43911,2009,0.70793676,NA,NA
IND_43911,2010,0.74352598,NA,NA
IND_43911,2011,0.77045304,NA,NA
IND_43911,2012,0.78920197,NA,NA
IND_43911,2013,0.80351484,NA,NA
IND_43911,2014,0.81403124,NA,NA
IND_43911,2015,0.82141989,NA,NA
IND_43913,1980,0.62277442,NA,NA
IND_43913,1981,0.63186318,NA,NA
IND_43913,1982,0.64100939,NA,NA
IND_43913,1983,0.65030432,NA,NA
IND_43913,1984,0.65965623,NA,NA
IND_43913,1985,0.66899335,NA,NA
IND_43913,1986,0.6784243,NA,NA
IND_43913,1987,0.68774879,NA,NA
IND_43913,1988,0.69697702,NA,NA
IND_43913,1989,0.70590198,NA,NA
IND_43913,1990,0.71432722,NA,NA
IND_43913,1991,0.72186714,NA,NA
IND_43913,1992,0.72865558,NA,NA
IND_43913,1993,0.73429745,NA,NA
IND_43913,1994,0.73852754,NA,NA
IND_43913,1995,0.74123979,NA,NA
IND_43913,1996,0.74198335,NA,NA
IND_43913,1997,0.74071103,NA,NA
IND_43913,1998,0.73691821,NA,NA
IND_43913,1999,0.73085707,NA,NA
IND_43913,2000,0.72225147,NA,NA
IND_43913,2001,0.71058458,NA,NA
IND_43913,2002,0.69980133,NA,NA
IND_43913,2003,0.69566923,NA,NA
IND_43913,2004,0.70167333,NA,NA
IND_43913,2005,0.71703017,NA,NA
IND_43913,2006,0.73777086,NA,NA
IND_43913,2007,0.76018876,NA,NA
IND_43913,2008,0.78070617,NA,NA
IND_43913,2009,0.79896688,NA,NA
IND_43913,2010,0.81106085,NA,NA
IND_43913,2011,0.81855345,NA,NA
IND_43913,2012,0.82295173,NA,NA
IND_43913,2013,0.82622087,NA,NA
IND_43913,2014,0.828785,NA,NA
IND_43913,2015,0.83089042,NA,NA
IND_43916,1980,0.60796016,NA,NA
IND_43916,1981,0.61741835,NA,NA
IND_43916,1982,0.62707406,NA,NA
IND_43916,1983,0.63624662,NA,NA
IND_43916,1984,0.64526963,NA,NA
IND_43916,1985,0.65436584,NA,NA
IND_43916,1986,0.66320223,NA,NA
IND_43916,1987,0.67147869,NA,NA
IND_43916,1988,0.67923301,NA,NA
IND_43916,1989,0.68628508,NA,NA
IND_43916,1990,0.69231975,NA,NA
IND_43916,1991,0.69563442,NA,NA
IND_43916,1992,0.69564825,NA,NA
IND_43916,1993,0.69505906,NA,NA
IND_43916,1994,0.69442433,NA,NA
IND_43916,1995,0.69403708,NA,NA
IND_43916,1996,0.69402379,NA,NA
IND_43916,1997,0.68901509,NA,NA
IND_43916,1998,0.68461168,NA,NA
IND_43916,1999,0.68191171,NA,NA
IND_43916,2000,0.68308115,NA,NA
IND_43916,2001,0.68460184,NA,NA
IND_43916,2002,0.6901983,NA,NA
IND_43916,2003,0.70518261,NA,NA
IND_43916,2004,0.72260439,NA,NA
IND_43916,2005,0.73779976,NA,NA
IND_43916,2006,0.75390369,NA,NA
IND_43916,2007,0.76785517,NA,NA
IND_43916,2008,0.78016454,NA,NA
IND_43916,2009,0.79153121,NA,NA
IND_43916,2010,0.80171615,NA,NA
IND_43916,2011,0.81107253,NA,NA
IND_43916,2012,0.819502,NA,NA
IND_43916,2013,0.82724619,NA,NA
IND_43916,2014,0.83437967,NA,NA
IND_43916,2015,0.84098428,NA,NA
IND_43917,1980,0.80853802,NA,NA
IND_43917,1981,0.81121808,NA,NA
IND_43917,1982,0.8139919,NA,NA
IND_43917,1983,0.81626469,NA,NA
IND_43917,1984,0.81854886,NA,NA
IND_43917,1985,0.82003361,NA,NA
IND_43917,1986,0.82143915,NA,NA
IND_43917,1987,0.82242793,NA,NA
IND_43917,1988,0.82315397,NA,NA
IND_43917,1989,0.82376754,NA,NA
IND_43917,1990,0.82418394,NA,NA
IND_43917,1991,0.8279478,NA,NA
IND_43917,1992,0.83436394,NA,NA
IND_43917,1993,0.84127015,NA,NA
IND_43917,1994,0.84836614,NA,NA
IND_43917,1995,0.85565835,NA,NA
IND_43917,1996,0.86280996,NA,NA
IND_43917,1997,0.86875105,NA,NA
IND_43917,1998,0.87481058,NA,NA
IND_43917,1999,0.88534838,NA,NA
IND_43917,2000,0.89505118,NA,NA
IND_43917,2001,0.90255195,NA,NA
IND_43917,2002,0.90865153,NA,NA
IND_43917,2003,0.91531461,NA,NA
IND_43917,2004,0.92270535,NA,NA
IND_43917,2005,0.92782623,NA,NA
IND_43917,2006,0.93347675,NA,NA
IND_43917,2007,0.9378016,NA,NA
IND_43917,2008,0.94202006,NA,NA
IND_43917,2009,0.94542688,NA,NA
IND_43917,2010,0.94840813,NA,NA
IND_43917,2011,0.95124948,NA,NA
IND_43917,2012,0.95360744,NA,NA
IND_43917,2013,0.95579386,NA,NA
IND_43917,2014,0.95870018,NA,NA
IND_43917,2015,0.96146089,NA,NA
IND_43918,1980,0.4613032,NA,NA
IND_43918,1981,0.46644363,NA,NA
IND_43918,1982,0.47248259,NA,NA
IND_43918,1983,0.48053196,NA,NA
IND_43918,1984,0.48959488,NA,NA
IND_43918,1985,0.49988255,NA,NA
IND_43918,1986,0.51228034,NA,NA
IND_43918,1987,0.52588189,NA,NA
IND_43918,1988,0.542575,NA,NA
IND_43918,1989,0.56098408,NA,NA
IND_43918,1990,0.58259422,NA,NA
IND_43918,1991,0.60491163,NA,NA
IND_43918,1992,0.62881744,NA,NA
IND_43918,1993,0.65039134,NA,NA
IND_43918,1994,0.66903615,NA,NA
IND_43918,1995,0.67572093,NA,NA
IND_43918,1996,0.67889959,NA,NA
IND_43918,1997,0.67912471,NA,NA
IND_43918,1998,0.67582244,NA,NA
IND_43918,1999,0.67027301,NA,NA
IND_43918,2000,0.66509414,NA,NA
IND_43918,2001,0.66035044,NA,NA
IND_43918,2002,0.65636462,NA,NA
IND_43918,2003,0.65823901,NA,NA
IND_43918,2004,0.66408563,NA,NA
IND_43918,2005,0.67227197,NA,NA
IND_43918,2006,0.68270719,NA,NA
IND_43918,2007,0.69321352,NA,NA
IND_43918,2008,0.70258832,NA,NA
IND_43918,2009,0.71242207,NA,NA
IND_43918,2010,0.72179765,NA,NA
IND_43918,2011,0.73032355,NA,NA
IND_43918,2012,0.73800027,NA,NA
IND_43918,2013,0.74499846,NA,NA
IND_43918,2014,0.75179017,NA,NA
IND_43918,2015,0.75803316,NA,NA
IND_43919,1980,0.47627282,NA,NA
IND_43919,1981,0.48085198,NA,NA
IND_43919,1982,0.48705143,NA,NA
IND_43919,1983,0.49465477,NA,NA
IND_43919,1984,0.50409919,NA,NA
IND_43919,1985,0.51615489,NA,NA
IND_43919,1986,0.53032178,NA,NA
IND_43919,1987,0.54698902,NA,NA
IND_43919,1988,0.5671019,NA,NA
IND_43919,1989,0.58962494,NA,NA
IND_43919,1990,0.61642277,NA,NA
IND_43919,1991,0.64550567,NA,NA
IND_43919,1992,0.67456627,NA,NA
IND_43919,1993,0.7009871,NA,NA
IND_43919,1994,0.72304243,NA,NA
IND_43919,1995,0.73132658,NA,NA
IND_43919,1996,0.73642278,NA,NA
IND_43919,1997,0.73771942,NA,NA
IND_43919,1998,0.73814708,NA,NA
IND_43919,1999,0.73911196,NA,NA
IND_43919,2000,0.74072433,NA,NA
IND_43919,2001,0.74113476,NA,NA
IND_43919,2002,0.73933744,NA,NA
IND_43919,2003,0.73588359,NA,NA
IND_43919,2004,0.73145133,NA,NA
IND_43919,2005,0.72949159,NA,NA
IND_43919,2006,0.72876441,NA,NA
IND_43919,2007,0.72842491,NA,NA
IND_43919,2008,0.728737,NA,NA
IND_43919,2009,0.72995335,NA,NA
IND_43919,2010,0.73109716,NA,NA
IND_43919,2011,0.73200864,NA,NA
IND_43919,2012,0.73244274,NA,NA
IND_43919,2013,0.73273474,NA,NA
IND_43919,2014,0.73611999,NA,NA
IND_43919,2015,0.73978484,NA,NA
IND_43920,1980,0.66449386,NA,NA
IND_43920,1981,0.66906703,NA,NA
IND_43920,1982,0.67406452,NA,NA
IND_43920,1983,0.6797455,NA,NA
IND_43920,1984,0.68568963,NA,NA
IND_43920,1985,0.69276512,NA,NA
IND_43920,1986,0.70073593,NA,NA
IND_43920,1987,0.70960587,NA,NA
IND_43920,1988,0.71992153,NA,NA
IND_43920,1989,0.73115242,NA,NA
IND_43920,1990,0.74575716,NA,NA
IND_43920,1991,0.76202762,NA,NA
IND_43920,1992,0.78077596,NA,NA
IND_43920,1993,0.79901618,NA,NA
IND_43920,1994,0.81639612,NA,NA
IND_43920,1995,0.83142167,NA,NA
IND_43920,1996,0.84542155,NA,NA
IND_43920,1997,0.85541153,NA,NA
IND_43920,1998,0.86675406,NA,NA
IND_43920,1999,0.87967533,NA,NA
IND_43920,2000,0.89047796,NA,NA
IND_43920,2001,0.89807004,NA,NA
IND_43920,2002,0.90321106,NA,NA
IND_43920,2003,0.90742296,NA,NA
IND_43920,2004,0.91177493,NA,NA
IND_43920,2005,0.91416687,NA,NA
IND_43920,2006,0.91623217,NA,NA
IND_43920,2007,0.91754526,NA,NA
IND_43920,2008,0.91761464,NA,NA
IND_43920,2009,0.9166159,NA,NA
IND_43920,2010,0.9152512,NA,NA
IND_43920,2011,0.91351753,NA,NA
IND_43920,2012,0.91156775,NA,NA
IND_43920,2013,0.90966588,NA,NA
IND_43920,2014,0.91113007,NA,NA
IND_43920,2015,0.91305196,NA,NA
IND_43921,1980,0.59468979,NA,NA
IND_43921,1981,0.60317588,NA,NA
IND_43921,1982,0.61255109,NA,NA
IND_43921,1983,0.62265521,NA,NA
IND_43921,1984,0.63355219,NA,NA
IND_43921,1985,0.64504987,NA,NA
IND_43921,1986,0.65726382,NA,NA
IND_43921,1987,0.66934907,NA,NA
IND_43921,1988,0.68235284,NA,NA
IND_43921,1989,0.6954571,NA,NA
IND_43921,1990,0.70718288,NA,NA
IND_43921,1991,0.71744454,NA,NA
IND_43921,1992,0.7248649,NA,NA
IND_43921,1993,0.73221809,NA,NA
IND_43921,1994,0.73758996,NA,NA
IND_43921,1995,0.7359603,NA,NA
IND_43921,1996,0.73243773,NA,NA
IND_43921,1997,0.7212823,NA,NA
IND_43921,1998,0.71211785,NA,NA
IND_43921,1999,0.70778197,NA,NA
IND_43921,2000,0.71987879,NA,NA
IND_43921,2001,0.73345119,NA,NA
IND_43921,2002,0.7506932,NA,NA
IND_43921,2003,0.77182269,NA,NA
IND_43921,2004,0.79059559,NA,NA
IND_43921,2005,0.80336201,NA,NA
IND_43921,2006,0.81336468,NA,NA
IND_43921,2007,0.82097834,NA,NA
IND_43921,2008,0.82668173,NA,NA
IND_43921,2009,0.8327288,NA,NA
IND_43921,2010,0.83815438,NA,NA
IND_43921,2011,0.84308541,NA,NA
IND_43921,2012,0.84742558,NA,NA
IND_43921,2013,0.85131496,NA,NA
IND_43921,2014,0.85488009,NA,NA
IND_43921,2015,0.85806519,NA,NA
IND_43922,1980,0.19110832,NA,NA
IND_43922,1981,0.19094515,NA,NA
IND_43922,1982,0.19061464,NA,NA
IND_43922,1983,0.19021794,NA,NA
IND_43922,1984,0.18975773,NA,NA
IND_43922,1985,0.18926965,NA,NA
IND_43922,1986,0.18893936,NA,NA
IND_43922,1987,0.18876344,NA,NA
IND_43922,1988,0.18891552,NA,NA
IND_43922,1989,0.18944922,NA,NA
IND_43922,1990,0.19045985,NA,NA
IND_43922,1991,0.19193774,NA,NA
IND_43922,1992,0.19430569,NA,NA
IND_43922,1993,0.19758666,NA,NA
IND_43922,1994,0.20199391,NA,NA
IND_43922,1995,0.20779142,NA,NA
IND_43922,1996,0.21495356,NA,NA
IND_43922,1997,0.22496702,NA,NA
IND_43922,1998,0.24189016,NA,NA
IND_43922,1999,0.26602301,NA,NA
IND_43922,2000,0.29682323,NA,NA
IND_43922,2001,0.33562386,NA,NA
IND_43922,2002,0.38273519,NA,NA
IND_43922,2003,0.44268927,NA,NA
IND_43922,2004,0.50976181,NA,NA
IND_43922,2005,0.57535362,NA,NA
IND_43922,2006,0.63444376,NA,NA
IND_43922,2007,0.68098575,NA,NA
IND_43922,2008,0.7149688,NA,NA
IND_43922,2009,0.74174327,NA,NA
IND_43922,2010,0.76263803,NA,NA
IND_43922,2011,0.77706802,NA,NA
IND_43922,2012,0.78566998,NA,NA
IND_43922,2013,0.79179424,NA,NA
IND_43922,2014,0.79589903,NA,NA
IND_43922,2015,0.79836327,NA,NA
IND_43923,1980,0.55954546,NA,NA
IND_43923,1981,0.5627957,NA,NA
IND_43923,1982,0.56688583,NA,NA
IND_43923,1983,0.57216316,NA,NA
IND_43923,1984,0.57845873,NA,NA
IND_43923,1985,0.58555508,NA,NA
IND_43923,1986,0.59408647,NA,NA
IND_43923,1987,0.60386115,NA,NA
IND_43923,1988,0.6150164,NA,NA
IND_43923,1989,0.62741131,NA,NA
IND_43923,1990,0.64289021,NA,NA
IND_43923,1991,0.65976566,NA,NA
IND_43923,1992,0.6765725,NA,NA
IND_43923,1993,0.69228381,NA,NA
IND_43923,1994,0.70629847,NA,NA
IND_43923,1995,0.71513355,NA,NA
IND_43923,1996,0.72272116,NA,NA
IND_43923,1997,0.72846371,NA,NA
IND_43923,1998,0.7399165,NA,NA
IND_43923,1999,0.75510854,NA,NA
IND_43923,2000,0.76939082,NA,NA
IND_43923,2001,0.77971756,NA,NA
IND_43923,2002,0.78841853,NA,NA
IND_43923,2003,0.79956526,NA,NA
IND_43923,2004,0.81433403,NA,NA
IND_43923,2005,0.82763845,NA,NA
IND_43923,2006,0.84115285,NA,NA
IND_43923,2007,0.85246098,NA,NA
IND_43923,2008,0.86106807,NA,NA
IND_43923,2009,0.86759299,NA,NA
IND_43923,2010,0.87306315,NA,NA
IND_43923,2011,0.87739301,NA,NA
IND_43923,2012,0.88105023,NA,NA
IND_43923,2013,0.8842423,NA,NA
IND_43923,2014,0.88736296,NA,NA
IND_43923,2015,0.89018083,NA,NA
IND_43924,1980,0.65475988,NA,NA
IND_43924,1981,0.6611324,NA,NA
IND_43924,1982,0.66835761,NA,NA
IND_43924,1983,0.67625469,NA,NA
IND_43924,1984,0.68469232,NA,NA
IND_43924,1985,0.69350797,NA,NA
IND_43924,1986,0.70317394,NA,NA
IND_43924,1987,0.71347952,NA,NA
IND_43924,1988,0.72446877,NA,NA
IND_43924,1989,0.73629254,NA,NA
IND_43924,1990,0.75294447,NA,NA
IND_43924,1991,0.77245545,NA,NA
IND_43924,1992,0.79443544,NA,NA
IND_43924,1993,0.81466591,NA,NA
IND_43924,1994,0.83258003,NA,NA
IND_43924,1995,0.8433494,NA,NA
IND_43924,1996,0.85232288,NA,NA
IND_43924,1997,0.85989755,NA,NA
IND_43924,1998,0.87117594,NA,NA
